comment_class,comment category,comment_text,reply_count,like_count,video_name,date
0,3,"I do not even watch the video im not interested in this at all, just clicked like i now its good...",0,0,,2017-08-14T19:08:05.000Z
0,2,Do you think it would be more effective to use the css grid-layout for .section-c with the three boxes? Or is flex-box still a better use case for that type of scenario?,0,1,,2017-08-14T19:37:42.000Z
0,3,Brad you have best tutorials on YT. By curiosity I tried to find something else on YT but mostly hindi channels just killing me. Glad we have you!,0,10,,2017-08-14T20:20:16.000Z
0,3,"Thanks, very concise and informative.",0,0,,2017-08-14T20:22:54.000Z
0,3,Thanks man you are great. Sometimes the simpler the better.,3,8,,2017-08-14T21:21:52.000Z
0,3,Another awesome tutorial with Brad! Keep churning it out - wow NUMBER likes on the same day it was published!,2,1,,2017-08-14T21:23:34.000Z
0,2,hey Brad great video man..Can you make a video in which you can make a sample website and show how we can make the website work in server side like how the login system will work nd all ..thanks,0,0,,2017-08-14T21:47:06.000Z
0,3,great video as always.is a progressive web app with service worker on the list. would be a intermediate skill but a really cool and on demand skill to have.,0,0,,2017-08-14T22:56:36.000Z
0,3,Great Tutorial Brad. Can you make a simple video on creating a simple CRUD on JavaScript on mobile version maybe a json as the local storage. Thank you. God Bless you more,0,0,,2017-08-14T23:18:10.000Z
6,,Thank you,0,0,,2017-08-14T23:51:20.000Z
0,1,add the MEAN stack to it and deploy it!!!!!!!!!!!!!!!!!!!!!!!!!,0,2,,2017-08-15T00:04:07.000Z
11,3,Who needs college when you have this beast to teach ur ass,3,36,,2017-08-15T00:04:56.000Z
0,2,Please add the mean stack to it since you reached 150k subs,1,0,,2017-08-15T00:05:52.000Z
0,3,thank you i created my own landing page now :),0,1,,2017-08-15T00:39:10.000Z
0,3,Awesome! Love the way you explain!,0,2,,2017-08-15T00:41:26.000Z
0,2,"Great stuff, can you teach us how to make an Instagram clone with Ionic 3? I had really like to know the process behind it and I hear it is quite simple :)",0,0,,2017-08-15T00:44:34.000Z
0,2,I am having an issue with Atom-Live-Server where it will only show the directory rather than the webpage itself. I was wondering if you could do a video on atom-live-server itself? Thanks,2,0,,2017-08-15T01:30:41.000Z
0,3,A lot of tips packed in this short video. Above all it shows how you can get a very clean and professional look without any frameworks. Great job!,0,1,,2017-08-15T01:33:28.000Z
0,3,"this is clearly why you have so many haters out there pal , they simply cannot match your video quality and teaching skill.keep up the good content , love from indonesia.",3,21,,2017-08-15T01:37:33.000Z
0,3,First like then watch! Idk where u get the topics from but ive stept on many of em while doing my first few projects :D Thanks brad,0,0,,2017-08-15T01:38:22.000Z
0,2,Why is it that the margin went away only after the reset style? Wouldn't declaring the NUMBER margin in the body style do it?,1,0,,2017-08-15T01:46:57.000Z
0,3,Sweet. Flexbox is amazing.,0,0,,2017-08-15T01:59:01.000Z
0,2,senpai can you show more vids regarding to the console.log & how to display it in HTML ? just like what you did in the CMD :-| some console.logs has arrays and i dont know how to display the results,0,0,,2017-08-15T02:01:05.000Z
6,,Thank you.,0,0,,2017-08-15T02:06:41.000Z
0,3,This great. Thank for all the work you do!,0,1,,2017-08-15T02:42:49.000Z
0,2,Hey brad can you make a tutorial on NATIVESCRIPT,1,4,,2017-08-15T04:23:02.000Z
0,1,use this shortcuts to split screenWindows logo key +left arrow => Move app divider leftWindows logo key +right arrow => Move app divider right,0,0,,2017-08-15T05:47:48.000Z
0,3,"I have been trying to figure out how to make a page like this for while now. Thank you so much for taking the time, Brad. It's much appreciated.",0,1,,2017-08-15T05:54:27.000Z
0,2,Thanks for all the awesome videos! I had really love to see you make one about mobile apps with Vue.js if you have the time.,0,0,,2017-08-15T08:40:18.000Z
0,3,Simple but effective!,0,1,,2017-08-15T08:55:38.000Z
0,3,I am only learning HTML and CSS and your tutorials are brilliant!! Thank you!,0,1,,2017-08-15T09:10:18.000Z
0,3,What the...Emmet does font-family...I thought web developing was getting harder...Thanks for surprising me...Again.,0,0,,2017-08-15T09:30:52.000Z
0,2,"Hi, awesome tutorial, I love all your videos. This one does not seem to want to keep the full image in the window when making the window smaller, the image disapears on the right hand side and I tried this in all three browsers (IE,Chrome and Firefox). everything else seems fine, just that when i try make the browser window smaller. And in ""Internet Explorer"" the image and the text in the middle of the image does not stay full in the shrunken window either, it too disappears behind the browser's width.the text in the middle of the image does not respond to the padding the way Chrome and Firefox does!",0,0,,2017-08-15T09:48:59.000Z
0,3,"congratz brad, you are everywhere from youtube to udemy to eduonix",1,0,,2017-08-15T10:21:58.000Z
0,3,i watching all many videos tutorial but i only understand you video only...you r great man...i like you video...,0,0,,2017-08-15T10:32:00.000Z
0,3,Like your video and your videos so useful for my class... Thankyou brother,0,0,,2017-08-15T12:27:15.000Z
0,3,Very useful videos. Will you provide the video content for php and laravel..,0,0,,2017-08-15T12:29:10.000Z
0,3,Very useful videos. Will you provide the video content for php and laravel..,0,0,,2017-08-15T12:29:11.000Z
9,,<NULL>,2,2,,2017-08-15T12:43:42.000Z
0,10,Yum the beach,0,0,,2017-08-15T12:43:51.000Z
0,2,How did you changed the configuration for live-server? Even with the doc I am lost to do it.Tank you for all those videos :),0,0,,2017-08-15T13:38:28.000Z
11,11,who are these NUMBER assholes who dislike this video - I have only one message for them : GO FUCK YOURSELF,0,0,,2017-08-15T14:28:01.000Z
0,3,"that was great. thank you, dear Brad.",0,0,,2017-08-15T14:30:05.000Z
0,3,"This was great. I knew sorta about vh, but have not used it. It was great to see it.I'm not sure if you have done it yet, and I know it was a semi issue in your responsive web design initial video, but can you do a segment (or include it in a front end video) about footers?? I have found it on stackoverflow and learned how fix it, but it would be cool to see.(essentially, getting the footer to stay at the bottom of the page, irrelevant of content, and flows with the page as it scrolls)",4,0,,2017-08-15T15:21:41.000Z
0,,You are my God,0,0,,2017-08-15T16:23:33.000Z
0,2,"Hey brad,How can I implement email verification and reset password in nodejs(express and meteor)?",0,0,,2017-08-15T16:25:58.000Z
0,3,Thank you for the video! It's nice seeing what can be done with just HTML and CSS!,0,0,,2017-08-15T16:27:57.000Z
0,3,I love this front end stuff. Your stuff is great!,0,0,,2017-08-15T17:52:14.000Z
0,3,"Thank you, great video",0,0,,2017-08-15T18:08:14.000Z
0,2,Coloring scheming websites of hexa codess...?,0,0,,2017-08-15T18:48:12.000Z
0,2,hello sir can you please make an ajax page loading bar like youtubes,0,0,,2017-08-16T01:26:57.000Z
0,3,"Oh man! I am so like your video! And I 've learned so much from your show, I just wanna thank you!",0,1,,2017-08-16T09:35:32.000Z
0,8,I have no idea how you keep releasing videos on exactly the tool that I am planning to use in my next project.,0,0,,2017-08-16T11:31:30.000Z
0,2,The website is down,0,0,,2017-08-16T12:20:34.000Z
0,1,"hay great video, but i have one suggestion. hit save more often so we can see how every css rule affect on your site on the right side in browser. Really great movie, i will subscribe.",0,1,,2017-08-16T18:41:43.000Z
0,2,"Hey man, why do not you use linux anymore ? what is the best os for web development in you opinion and why ?",0,0,,2017-08-16T18:46:36.000Z
0,1,Great tutorial as always!I would only add few lines as a final touch: only screen and (max-width: 600px) {  { flex-direction: column; /*OR display: block;*/ }},0,0,,2017-08-16T18:57:36.000Z
0,3,"When I make small break when learning to code, these html/css tutorials always come in handy, thanks man!",0,0,,2017-08-16T19:09:21.000Z
0,2,"Nice and simple tutorial! One question, instead of flex box if we use bootstrap or any other framework, can it be done as a column and align it center and text center?",0,0,,2017-08-16T21:00:58.000Z
0,1,"Great video. A suggestion for further improvement: Add srcset for the background image so you can serve different images depending on resolution and orientation. Example:background: -webkit-image-set( url('path/to/image') 1x, url('path/to/high-res-image') 2x );",0,0,,2017-08-17T16:53:30.000Z
0,2,Hi would you be able to do a tutorial How To make a slider or grid which shows latest post for WordPress similar to mashable.Thank you,0,0,,2017-08-18T08:12:41.000Z
0,3,"Nice, very informative !",0,0,,2017-08-18T11:00:44.000Z
0,3,You should open an online school,0,0,,2017-08-18T14:45:00.000Z
0,2,Hello BradFirst of all Thank You so much for serving knowledge what you have.I have a question do you have any suggestion for testing and rating website on localhost...?,0,0,,2017-08-18T22:41:44.000Z
0,3,Quick and simple. Love your videos!!,0,0,,2017-08-18T23:05:21.000Z
0,2,how do you copy and paste in Atom? do i need to install a package?,2,0,,2017-08-19T22:21:54.000Z
0,1,min-height: 100vh;For mobile devices.,0,0,,2017-08-20T10:38:54.000Z
0,3,thank you so much for this wonderful video thumbs up!,0,0,,2017-08-20T12:34:29.000Z
6,,Thank you.,0,0,,2017-08-20T15:05:10.000Z
0,,You are the BEST !,0,0,,2017-08-22T07:35:40.000Z
0,3,"Brad,very informative and love the KISS - Keep It Simple Stupid - approach!Farm West",0,0,,2017-08-22T13:01:00.000Z
0,,you are legend,0,0,,2017-08-24T07:21:22.000Z
0,3,"so calm, so humble, so professionalThanks, i learn alot from you",0,0,,2017-08-24T08:43:03.000Z
0,2,"Hey man, great Video. One short question: why are you using id's instead of classes?",0,0,,2017-08-26T11:55:04.000Z
0,3,Thanks Very much Man!Worked great for me. Appreciated. Love and Respect from India.,0,0,,2017-08-27T12:57:57.000Z
0,2,awesome video... problem though my auto live server does not seem to work!,0,0,,2017-08-28T18:05:59.000Z
0,2,"Very useful video and i love it, thank you Traversy Media...i only have a question, why my emmet did not automatically write down; <meta name=""viewport""....> <meta http-equiv=....>others tags are write down properly.",0,0,,2017-08-30T09:22:18.000Z
0,2,"Thanks for the Tutorial, is extremely useful. Can you please explain the difference of this video with the parallax website which is posted one month before.",0,0,,2017-08-31T11:26:27.000Z
0,3,Awesome.. Very helpful. Thank you..,0,0,,2017-09-03T19:38:16.000Z
0,3,"Just commenting to say thanks, your content is amazing. Keep up good work",0,0,,2017-09-05T08:33:18.000Z
0,3,finally i made a responsive design. Thanx,0,0,,2017-09-05T14:31:27.000Z
0,3,OMG I was away from coding for few years so many new programs....amazing....been stuck with dreamweaver...but I think it is time to ditch it...,0,0,,2017-09-07T03:36:43.000Z
0,2,"Traversy, your tutorials have been very useful to me as a total beginner. Thank you very much for all your time and efforts. If I may, how do I get a responsive, full screen, as in full height for an image such as the one here:  Thank you in advance.",1,0,,2017-09-07T14:46:27.000Z
0,3,"I am from Poland and I must admit that you are doing a great job.By the way, I improve my English ;) Thanks",0,0,,2017-09-08T18:49:59.000Z
0,4,"I am pretty comfortable with backend stuffs but design and css was never my forte. No matter how function rich site i made. No matter how algorithmically optimized site i made, it was always a ugly looking crap. But now with your videos i am beginning to grasp the design aspect of things. First time in my life i am gaining confidence using css. Thank you very much Traversy Media. Good Bless you my man.",0,1,,2017-09-09T07:40:53.000Z
0,3,Great tutorial... thank you soo much :),0,0,,2017-09-14T17:22:21.000Z
0,3,THE best tutorials on THE WEB!!!,0,0,,2017-09-15T18:11:50.000Z
0,3,"Thank you so much for these tutorials! They really, really help.",0,0,,2017-09-18T04:59:59.000Z
0,2,Why is background moving up and down when you enter in the developer tools in Chrome?Is there a way to stop that?,0,0,,2017-09-22T09:50:27.000Z
0,2,"Awesome, Brad! One thing I had not noticed with Flexbox, is things such as justify-content and align-items change directions of influence when you go from flex-row to flex-column. I had done another project w/Flexbox and had used mainly flex-row direction and noticed that in my project align-items pushed things horizontally and in your project it pushed things vertically. Same with justify-content.",0,0,,2017-09-23T06:45:20.000Z
0,3,Amazing cleard all my double,0,1,,2017-09-26T13:14:27.000Z
0,3,"These are really great, as a non designer person who hates CSS.",0,0,,2017-10-01T01:55:42.000Z
0,3,I will definitely be signing up to your patron account. Great content as always and a really nice guy!,0,1,,2017-10-05T20:02:16.000Z
0,2,Hi Brad please help I followed the codes exactly in html and css but the background image will not show in the browser? please help what seems to be the problem. thanks,0,0,,2017-10-06T13:20:14.000Z
0,3,"Quick and easy. Thank you very much for all your vids! So much knowledge for free. I hope to to be in position because of your work, to give more than words back!",0,0,,2017-10-07T20:52:33.000Z
0,2,"How to change the picture, to a video?",1,0,,2017-10-09T09:01:50.000Z
0,3,"This is just superb, I been tryin to find out about ""create simple landing page"" for a while now, and I think this has helped. You ever tried - Fanadeey Controller Excellence - (should be on google have a look ) ? Ive heard some amazing things about it and my m8 got great results with it.",0,0,,2017-10-09T15:57:55.000Z
0,3,CSS has always been my weakness and I was actually just getting around to working on the landing page for the application I am designing. Thanks to this tutorial and the skeletoncss tutorial it is starting to turn out alright. A bit more styling it'll be great to go. Thanks for everything!,0,0,,2017-10-10T02:16:50.000Z
0,2,Thank you Very useful tutorial sir my half problem is solved but on safari I cannot able to see image. Would you please help me? Thank you.,0,0,,2017-10-10T15:06:13.000Z
0,,Thank You Brad !!,0,0,,2017-10-10T16:11:04.000Z
0,,"Awesome, thanks for share!",0,0,,2017-10-15T05:09:47.000Z
0,2,do you have like a degree in web development??,0,0,,2017-10-15T22:39:36.000Z
0,,Great tutorial! Subscribed :),0,0,,2017-10-18T02:35:11.000Z
0,3,Omg Thank You! this video was so helpful . The flex box video definitely helped me and is much more easier! Thank You again!,0,0,,2017-10-20T07:02:43.000Z
0,3,Thanks for all of your great content. Thanks for flex content. I added  580px){ { flex-direction: column; }}for mobile devices.thanks for all of your time Brad,0,0,,2017-10-26T14:58:16.000Z
0,2,do you ever port websites designed in Sketch or Adobe XD to html and make responsive afterwards ?,0,0,,2017-10-27T18:00:15.000Z
0,3,i actually like times new roman font. you kinda hurt me a bit there xD,0,0,,2017-10-30T20:41:30.000Z
0,2,which software do u use to do html?,0,0,,2017-11-02T13:19:00.000Z
0,,"Thanks, Brad!",0,0,,2017-11-05T11:21:04.000Z
0,2,Your video are ossum keep it up Please also upload some new concept for js,0,0,,2017-11-06T16:04:03.000Z
0,2,Great video Brad. Any idea how to do the exact same thing with two images of different size that flex with the screen size?,0,0,,2017-11-07T17:11:59.000Z
0,2,"sir, please make some tutorials about web development in Adobe dreamweaver for absolute beginners like me. I will be very thankful to you",0,0,,2017-11-18T17:30:32.000Z
0,3,"You are matched to none Traversy, I really appreciate your clarity, briefness, and straight to the point exploretion... this video has been massive.",0,1,,2017-11-19T14:48:24.000Z
0,3,I have started loving your teaching process :) Its much more helpful. I need to create a modal and inside the modal need to put datepicker.,0,0,,2017-12-02T05:33:40.000Z
0,,Liked it!,0,0,,2017-12-08T19:22:17.000Z
0,3,"Awesome, I just finished this one. Thanks",0,0,,2017-12-11T15:58:16.000Z
6,,Thank you,0,0,,2017-12-12T18:14:18.000Z
0,3,Good example. Simple on content but covered a lot on CSS tricks.,0,0,,2017-12-19T21:39:30.000Z
0,2,"I love your content as a beginner, just watching the videos have helped so much",0,0,,2017-12-22T03:46:06.000Z
0,1,"I am not sure if you have a video or if you can make one on how you can make your boxes or sections have curves or horizontal designs to the borders of those sections. I have seen a few company websites have them for different sections with paragraphs, and i thought they looked neat but have not been able to find a video on how to do it. Could you make a video on it?",0,0,,2017-12-29T09:21:13.000Z
0,3,thanks alot.your tutorials are too gud.i would live to see some fully functional website besides just front end that has server side and interacts with db.hope u ll do it soon.regards n lots of prayers,0,0,,2017-12-29T11:10:36.000Z
0,3,Thank you I learned so much. I am trying to do a tutorial a day. All the best!,0,0,,2017-12-30T20:13:36.000Z
0,3,Thanks bro it helps a lot !! Keep it up,0,0,,2018-01-01T10:19:53.000Z
0,3,Really liked the video and your whole tutorial,0,0,,2018-01-02T06:07:04.000Z
0,,nice tutorials brad,1,0,,2018-01-11T16:58:17.000Z
0,,"Thanks a lot, sir.",0,0,,2018-01-15T04:38:37.000Z
0,3,"great video, helped me a lot",0,0,,2018-01-18T19:53:13.000Z
0,3,"Thank you, another great tutorial!",0,0,,2018-01-21T02:31:51.000Z
0,3,Thanks to this tutorial. Its very helpfull for me :),0,0,,2018-01-25T12:15:54.000Z
0,3,"I just want to say that your tutorials have been a massive help and have single-handedly taken me through my University project to create a website - the web development unit sucks and they are not actually teaching us the HTML & CSS, they expect us to Google it (no seriously, if we ask questions they tell us to just Google it, they are shit).I do have one question though: with 4/5K screens becoming more and more common, is it not better to go with the 5K image size? Otherwise would not the standard 1080p cause 'problems' on higher res screens?",0,0,,2018-01-28T12:21:41.000Z
0,,thanks brad,0,0,,2018-01-31T00:09:11.000Z
0,3,I just ran through this video for a second time to work on some concepts that just were not sticking for me. Thank you again for your work. I became a basic patreon and as soon as I working again I will upgrade. Thanks,0,0,,2018-02-03T03:31:37.000Z
9,,<NULL>,6,5,https://www.youtube.com/watch?v=EjBVlAhzxyw,2017-12-03T22:47:59.000Z
0,,1 ILYSM Karly,1,1,,2017-12-03T22:48:06.000Z
0,,first️️,0,0,,2017-12-03T22:48:08.000Z
0,,Ur doing pretty,0,0,,2017-12-03T22:48:09.000Z
9,,<NULL>,0,0,,2017-12-03T22:48:09.000Z
0,,1st like and comment,3,5,,2017-12-03T22:48:10.000Z
0,,Hi love your channel,0,1,,2017-12-03T22:48:12.000Z
0,,2end comment!!,0,0,,2017-12-03T22:48:16.000Z
0,,First view,0,1,,2017-12-03T22:48:17.000Z
0,8,It says NUMBER views and NUMBER likes,0,0,,2017-12-03T22:48:18.000Z
0,8,Who else tap in this really fast!?,0,0,,2017-12-03T22:48:18.000Z
0,3,BIGGGGG FAN FIRST COMMET🤙🤙🤙🤙,3,0,,2017-12-03T22:48:19.000Z
0,3,I’m a big fan love you,0,1,,2017-12-03T22:48:20.000Z
0,,Hi karli,0,0,,2017-12-03T22:48:26.000Z
0,8,Hi my name is Ashley and I really want to meet you and could you plz reply to this and your so pretty,0,0,,2017-12-03T22:48:28.000Z
0,,Second,0,0,,2017-12-03T22:48:37.000Z
0,,first️,0,0,,2017-12-03T22:48:45.000Z
0,,Hi karli,0,0,,2017-12-03T22:48:52.000Z
0,10,YouTube is drunk No views NUMBER likes Lol,0,0,,2017-12-03T22:48:54.000Z
0,,Do a christmas wishlist,0,1,,2017-12-03T22:49:02.000Z
0,,Love the new intro!!!,0,0,,2017-12-03T22:49:12.000Z
0,,Early squad,0,0,,2017-12-03T22:49:41.000Z
0,,love the intro!!!,0,0,,2017-12-03T22:49:56.000Z
0,3,"Love you much, you are such an inspiration to me and you are a great dancer.",2,1,,2017-12-03T22:50:37.000Z
0,3,I loved when she did these kinds of videos in the old house!! Love the intro,0,0,,2017-12-03T22:51:17.000Z
0,,love the intro,0,1,,2017-12-03T22:51:46.000Z
9,,<NULL>,2,0,,2017-12-03T22:52:24.000Z
0,3,I like your intro  can you subscribe to my channel  I enjoy your videos,0,0,,2017-12-03T22:52:30.000Z
0,,Love  the intro,0,1,,2017-12-03T22:52:38.000Z
0,10,Can you subscribe to me,3,2,,2017-12-03T22:53:30.000Z
0,3,omg at the start her cat in the background was so cute and funny,1,23,,2017-12-03T22:53:33.000Z
0,,100th like!!,0,4,,2017-12-03T22:54:18.000Z
0,,Hi karli,0,0,,2017-12-03T22:54:20.000Z
0,10,Plzzzzzzzzz like this commet KARLI,2,3,,2017-12-03T22:54:45.000Z
0,,Lovin the new intro,0,0,,2017-12-03T22:55:25.000Z
9,,<NULL>,0,0,,2017-12-03T22:55:33.000Z
0,,Hello miss Karli,0,1,,2017-12-03T22:56:24.000Z
9,,<NULL>,1,1,,2017-12-03T22:59:02.000Z
9,,<NULL>,2,1,,2017-12-03T23:01:34.000Z
0,,I’m early wth?!,0,2,,2017-12-03T23:03:59.000Z
0,3,Early I loved it so much I love you so much This was awesome Amazing video,1,12,,2017-12-03T23:12:55.000Z
0,4,Fall into the shallow water where you will still break your neck?,9,0,,2017-12-03T23:13:15.000Z
0,2,Yay loved this video! If anyone likes to watch speed Drawing can you watch this  and please let me know what you thought but please be kind!,1,0,,2017-12-03T23:18:44.000Z
0,,Hi 8:26 is so funny,0,0,,2017-12-03T23:19:13.000Z
0,3,"The kittens are so cute, and love the video Karli!",1,8,,2017-12-03T23:20:17.000Z
0,10,Wow I live NUMBER mins away from Kalahari!,0,2,,2017-12-03T23:21:00.000Z
0,,Old theme song,0,0,,2017-12-03T23:33:29.000Z
0,,Love you karli,0,0,,2017-12-03T23:34:44.000Z
0,4,Like the intro. (may not be new I do not know but I like it)EDIT: I cannot tell ru REALLY bringing the cats. lol.,0,2,,2017-12-03T23:36:59.000Z
0,4,Karli doesnt pack like she used to bc she had it all folded and near now she stuffs it like if u agree,8,41,,2017-12-03T23:48:11.000Z
0,3,I love you and your family and your vids,0,0,,2017-12-03T23:51:32.000Z
0,,️ the intro,1,10,,2017-12-03T23:57:25.000Z
0,3,I love the ukulele playing she’s getting better everyday!,0,3,,2017-12-04T00:01:40.000Z
0,3,I really like the new intro. Great good Candi. I love the packing videos and this is the first one at the new housem,0,5,,2017-12-04T00:08:09.000Z
0,2,can you please do a what’s on my iphone 7,2,7,,2017-12-04T00:08:46.000Z
0,2,"Please make playing the uke and singing a part of every outro! I love your humor so much, Karli ",1,13,,2017-12-04T00:11:39.000Z
0,3,I love your cats they are so cute,1,0,,2017-12-04T00:23:00.000Z
0,8,i️ watched a video about a section of a water slide snapping at a water park and the kids where sliding down and just fell out of the broken section into concrete,1,0,,2017-12-04T00:36:27.000Z
0,4,when you started playing the ukulele it sounded really good at first before you got a little silly,1,20,,2017-12-04T00:37:35.000Z
0,3,You play the ukulele so good as a starter,1,1,,2017-12-04T00:51:33.000Z
0,2,Hey Karli! Are you going with the whole family or just a friend?! :) Love you X,3,2,,2017-12-04T00:53:08.000Z
0,2,i thought Kalahari opened last year?? i went back in spring break,0,0,,2017-12-04T01:17:59.000Z
0,10,Girl I’m not about to argue I was first,1,0,,2017-12-04T01:23:25.000Z
0,2,you should do a makeup collection of all the products and colors,1,1,,2017-12-04T01:23:38.000Z
0,3,I love the water park like if you argue,2,10,,2017-12-04T01:31:57.000Z
0,4,Am I the only one who notices that Karli kinda itches her head a lot? Maybe her mom should check if she has lice or something,4,10,,2017-12-04T01:37:49.000Z
0,8,I’m going on a NUMBER week vacation and I’m fitting it all in a carry on suitcase,1,3,,2017-12-04T01:38:56.000Z
0,11,4:31 she did not tell us what that was Was it her bras,2,5,,2017-12-04T01:46:00.000Z
0,2,Karli should do a Christmas wishlist,4,34,,2017-12-04T01:58:14.000Z
0,,Love the outro song️,2,3,,2017-12-04T02:02:08.000Z
0,2,Karli please do a updated what’s on my iPhone,0,14,,2017-12-04T02:23:01.000Z
0,3,Hope you have fun I live in Wisconsin,2,0,,2017-12-04T02:54:37.000Z
0,2,Please do a whats on my Christmas wishlist. I really wanna know what u have cause im struggling,5,0,,2017-12-04T03:14:16.000Z
0,3,I love the intro (don't know if it is new) but I still love it!! Love you Karli!!! ️️,1,2,,2017-12-04T03:17:59.000Z
0,8,lol ivy in the beginning,1,4,,2017-12-04T03:55:55.000Z
0,4,I’m not trying to be rude but can you clap a little less? It’s just super loud and sometimes it’s hard to hear you when you’re talking and clapping but obviously you don’t have to listen but it’s just a little suggestion,1,3,,2017-12-04T04:14:19.000Z
0,3,"Girl I’m right there with you. I overpack, but you would rather overpack than forget something! Have fun!",2,1,,2017-12-04T04:21:03.000Z
0,,First,0,1,,2017-12-04T05:09:24.000Z
0,,that outro,0,0,,2017-12-04T05:20:29.000Z
0,10,hi guys I would appreciate if you guys go and subscribe to me and please check out my merch anyone thanks !!!?,0,1,,2017-12-04T06:45:35.000Z
0,,her eyebrows need Jesus,2,4,,2017-12-04T08:46:05.000Z
0,,The new introduction!!!i love this,0,0,,2017-12-04T12:32:22.000Z
0,,woah I love da new intro!!! <3,0,1,,2017-12-04T12:47:44.000Z
9,,<NULL>,0,0,,2017-12-04T16:35:32.000Z
0,2,Can u do a what’s on my iPhone,0,0,,2017-12-04T16:53:28.000Z
0,,I like the new intro song,0,0,,2017-12-04T17:44:27.000Z
0,,Whats on my iphone ????,0,0,,2017-12-04T17:45:29.000Z
9,,<NULL>,0,0,,2017-12-04T17:50:36.000Z
0,8,Karli if you dont play with your slime and you do a giveaway with it,0,0,,2017-12-04T17:55:32.000Z
0,3,LOVE YOUR INTRO,0,0,,2017-12-04T19:45:09.000Z
0,1,U say Vera Bradley wrong,0,0,,2017-12-04T21:19:52.000Z
0,,Love the new intro,0,0,,2017-12-04T21:55:24.000Z
0,2,khalahari? like in pennsylvania?,0,0,,2017-12-04T22:00:35.000Z
0,,Love the new intro,0,0,,2017-12-04T22:03:23.000Z
0,2,Karli are you going with your family or with a friend?,0,0,,2017-12-04T22:50:24.000Z
0,3,The end was so funny and random,0,0,,2017-12-05T02:45:24.000Z
0,3,Karli has grown up so much and is so enjoyable to watch! She’s become so down to earth,0,1,,2017-12-05T03:34:33.000Z
0,3,This video was SUPER SUPER CUTE hahaha,0,0,,2017-12-05T04:56:59.000Z
0,8,i have been watching for NUMBER minute and she has already touched her hair NUMBER times.,0,4,,2017-12-05T05:29:26.000Z
0,3,The outro was my favorite part and i have that ivory ella shirt,0,0,,2017-12-05T06:58:41.000Z
0,2,I love ur new intro karli can u pls do a Christmas Wishlist video and what’s on my iPhone video???,0,0,,2017-12-05T09:09:32.000Z
0,3,"the intro is cool, and I love the video as well. it’s honestly so relatable and it gave me great ideas",0,1,,2017-12-05T11:23:51.000Z
9,,<NULL>,0,0,,2017-12-05T18:33:05.000Z
0,3,i needed this i am going to nyc in a week....,0,0,,2017-12-05T20:29:00.000Z
0,3,I feel the same way about liking water slides better than roller coasters,0,0,,2017-12-06T03:08:22.000Z
0,2,You should do a random ukelele song in every outro,0,0,,2017-12-06T03:09:37.000Z
0,,Love this video so much:) x,0,0,,2017-12-06T10:41:31.000Z
0,,Is she from wisconsin?,1,0,,2017-12-07T04:11:18.000Z
0,3,I went to Kalahari last year it was so fun I went with a lot of peopld,1,0,,2017-12-07T20:56:46.000Z
0,2,does karli still post every friday?,0,0,,2017-12-09T03:03:09.000Z
0,2,R u ever going to post new videos,0,0,,2017-12-09T19:37:50.000Z
11,10,Rich girls kill the pour ones like me and I’m going to die bc I’m pour and the rich girls kill me but hey I have a iPhone,0,0,,2017-12-09T21:20:02.000Z
0,2,I love you I love you hair what do you use on you hair,0,0,,2017-12-09T22:17:06.000Z
9,,<NULL>,0,0,,2017-12-10T10:27:29.000Z
0,1,The Grey black and white pants were logan pauls merch Maverick.,0,1,,2017-12-10T14:02:35.000Z
9,,<NULL>,0,0,,2017-12-10T15:33:51.000Z
0,8,I always pack more just in case,0,0,,2017-12-12T16:58:14.000Z
0,3,Ok lowkey the first few seconds of the song were not mad ️7:30,0,0,,2017-12-17T17:34:12.000Z
0,8,You say you pack a lot but you really dont,0,0,,2017-12-19T02:42:25.000Z
0,2,Do anyone know her Snapchat,0,0,,2017-12-28T12:57:39.000Z
0,3,Love the new intro music,0,0,,2018-01-02T23:53:36.000Z
9,,<NULL>,0,0,https://www.youtube.com/watch?v=Leux9qIsClU,2015-08-15T00:43:23.000Z
0,,XD that ending,0,0,,2015-08-15T00:43:53.000Z
0,,first,2,0,,2015-08-15T00:43:57.000Z
0,3,"Geno, your vids always bring a smile to my face. Continiue the good work, my man!",0,7,,2015-08-15T00:44:24.000Z
9,,<NULL>,0,0,,2015-08-15T00:44:30.000Z
9,,<NULL>,9,182,,2015-08-15T00:44:33.000Z
0,8,Aw cmon bro let's-a race with them!,0,1,,2015-08-15T00:44:41.000Z
0,4,"to be honest Genowhirl70, mario sounds like he does not want to race, but i do not get it with this video",2,2,,2015-08-15T00:45:04.000Z
0,,But Logan,1,0,,2015-08-15T00:45:33.000Z
0,8,"Vinny: It's New Super Mario World, their's water in the sky Mario, Yoshi coins...",0,13,,2015-08-15T00:46:10.000Z
0,2,I need a full version of that song at the end stat!,0,0,,2015-08-15T00:48:07.000Z
9,,<NULL>,0,2,,2015-08-15T00:52:44.000Z
0,4,"The singing voices at the end is pretty disturbing and dull. But, I love the rest. (You're on Drugs again. Cocainum.)",8,61,,2015-08-15T00:57:32.000Z
0,8,Wario sad in this video (probably not.),0,0,,2015-08-15T00:57:40.000Z
0,8,+vinesauce I need help! EVERYONE +vinesauce !,0,1,,2015-08-15T00:58:39.000Z
0,,Poor Wario. Rip in gokart.,0,1,,2015-08-15T00:59:23.000Z
